Date,Time,Item Code,Quantity Sold (kilo),Unit Selling Price (RMB/kg),Sale or Return,Discount (Yes/No)
2021-04-13,10:28:57.356,106949711300068,1.0,2.5,sale,No
2021-04-13,10:28:57.520,102900011009970,0.251,4.0,sale,No
2021-04-13,10:29:47.545,102900005116899,0.411,10.0,sale,No
2021-04-13,10:29:49.811,102900011016701,0.368,6.0,sale,No
2021-04-13,10:29:56.262,102900005115199,0.141,19.8,sale,No
2021-04-13,10:29:56.483,102900005116714,0.535,9.0,sale,No
2021-04-13,10:30:00.550,102900011008164,0.652,6.0,sale,No
2021-04-13,10:30:01.475,102900005115199,0.162,19.8,sale,No
2021-04-13,10:30:01.656,102900011016701,0.284,6.0,sale,No
2021-04-13,10:31:36.608,102900005115779,0.473,7.0,sale,No
2021-04-13,10:31:57.604,102900011009970,0.477,4.0,sale,No
2021-04-13,10:31:57.792,102900011009970,0.452,4.0,sale,No
2021-04-13,10:31:57.980,102900011009970,0.352,4.0,sale,No
2021-04-13,10:33:57.451,102900011016701,0.234,6.0,sale,No
2021-04-13,10:34:21.561,102900005116714,0.29,9.0,sale,No
2021-04-13,10:34:33.108,102900005115823,0.518,6.0,sale,No
2021-04-13,10:35:46.915,102900005115823,0.251,6.0,sale,No
2021-04-13,10:36:24.264,102900005115823,1.054,6.0,sale,No
2021-04-13,10:36:28.983,102900005116547,0.422,5.0,sale,No
2021-04-13,10:37:39.364,102900011006689,0.201,4.0,sale,No
2021-04-13,10:38:56.748,102900011000328,0.452,4.0,sale,No
2021-04-13,10:40:27.683,102900005116714,0.29,9.0,sale,No
2021-04-13,10:41:09.601,102900005116530,0.239,18.0,sale,No
2021-04-13,10:42:17.576,102900005118824,0.225,12.0,sale,No
2021-04-13,10:42:20.873,102900005118824,0.175,12.0,sale,No
2021-04-13,10:43:04.889,102900005116547,0.502,5.0,sale,No
2021-04-13,10:43:28.842,102900005116257,0.514,8.0,sale,No
2021-04-13,10:44:27.333,102900011000328,0.553,4.0,sale,No
2021-04-13,10:49:18.448,102900005118817,0.569,6.0,sale,No
2021-04-13,10:49:18.638,102900011016701,0.535,6.0,sale,No
2021-04-13,10:51:55.294,102900005125815,0.451,8.0,sale,No
2021-04-13,10:51:55.483,102900005115960,1.742,1.8,sale,No
2021-04-13,10:51:56.045,102900011009970,0.352,4.0,sale,No
2021-04-13,10:52:24.624,102900005116530,0.106,18.0,sale,No
2021-04-13,10:53:33.280,106958851400125,1.0,3.9,sale,No
2021-04-13,10:55:11.204,102900011016701,0.736,6.0,sale,No
2021-04-13,10:55:11.945,102900005116899,0.932,10.0,sale,No
2021-04-13,10:55:41.608,102900005116714,0.39,9.0,sale,No
2021-04-13,10:57:06.037,102900005116530,0.089,18.0,sale,No
2021-04-13,11:01:07.795,102900005116509,0.664,8.0,sale,No
2021-04-13,11:01:36.420,102900011009970,0.327,4.0,sale,No
2021-04-13,11:02:19.655,102900005115984,0.363,8.0,sale,No
2021-04-13,11:03:12.139,102900005115199,0.197,19.8,sale,No
2021-04-13,11:04:15.523,102900011006689,0.402,4.0,sale,No
2021-04-13,11:04:15.711,102900011000328,0.302,4.0,sale,No
2021-04-13,11:04:15.898,102900005115762,0.435,6.0,sale,No
2021-04-13,11:04:46.420,102900005116530,0.128,18.0,sale,No
2021-04-13,11:04:49.128,102900011009970,0.352,4.0,sale,No
2021-04-13,11:05:01.030,102900005118831,1.0,5.9,sale,No
2021-04-13,11:05:03.123,102900005116547,0.502,5.0,sale,No
2021-04-13,11:05:05.085,102900005116257,0.414,8.0,sale,No
2021-04-13,11:05:12.330,102900005116714,0.523,9.0,sale,No
2021-04-13,11:06:35.780,102900005116530,0.128,18.0,sale,No
2021-04-13,11:07:54.170,102900051010455,0.552,6.0,sale,No
2021-04-13,11:08:27.420,102900011009246,0.217,12.0,sale,No
2021-04-13,11:08:45.995,102900011006689,0.452,4.0,sale,No
2021-04-13,11:09:57.511,102900005115823,0.452,6.0,sale,No
2021-04-13,11:09:57.705,102900011000328,0.276,4.0,sale,No
2021-04-13,11:09:58.682,102900005118824,0.442,12.0,sale,No
2021-04-13,11:10:50.265,102900005115960,2.584,1.8,sale,No
2021-04-13,11:10:50.643,102900005125815,0.263,8.0,sale,No
2021-04-13,11:11:18.115,102900005115885,0.384,12.0,sale,No
2021-04-13,11:11:18.487,102900005116714,0.69,9.0,sale,No
2021-04-13,11:13:30.322,102900011006689,0.201,4.0,sale,No
2021-04-13,11:13:30.692,102900011000328,0.377,4.0,sale,No
2021-04-13,11:13:30.879,102900005125808,0.067,23.8,sale,No
2021-04-13,11:13:32.092,102900005116257,0.376,8.0,sale,No
2021-04-13,11:13:40.933,102900005115762,0.351,6.0,sale,No
2021-04-13,11:16:30.544,102900011016701,0.268,6.0,sale,No
2021-04-13,11:16:45.956,102900005119975,0.225,16.0,sale,No
2021-04-13,11:17:24.780,102900051010790,0.2,14.0,sale,No
2021-04-13,11:17:29.722,102900005115960,2.584,1.8,sale,No
2021-04-13,11:18:21.373,102900011016701,0.318,6.0,sale,No
2021-04-13,11:18:33.061,102900051010455,0.602,6.0,sale,No
2021-04-13,11:19:35.517,102900011016701,0.418,6.0,sale,No
2021-04-13,11:19:35.690,102900005116943,0.167,19.8,sale,No
2021-04-13,11:19:52.780,102900011006689,0.201,4.0,sale,No
2021-04-13,11:19:55.061,102900051010455,0.368,6.0,sale,No
2021-04-13,11:19:56.311,102900005115779,0.287,7.0,sale,No
2021-04-13,11:20:03.860,102900011000328,0.578,4.0,sale,No
2021-04-13,11:20:17.030,102900005115762,0.334,6.0,sale,No
2021-04-13,11:22:02.186,106958851400125,1.0,3.9,sale,No
2021-04-13,11:22:06.045,106958851400125,1.0,3.9,sale,No
2021-04-13,11:22:36.842,102900005115960,1.91,1.8,sale,No
2021-04-13,11:22:44.623,102900005118831,1.0,5.9,sale,No
2021-04-13,11:26:46.679,102900005116714,0.334,9.0,sale,No
2021-04-13,11:27:16.358,102900011006689,0.352,4.0,sale,No
2021-04-13,11:28:16.785,102900005115762,0.301,6.0,sale,No
2021-04-13,11:29:04.983,102900005115762,0.652,6.0,sale,No
2021-04-13,11:29:06.020,102900005115984,0.363,8.0,sale,No
2021-04-13,11:29:58.854,102900011016701,0.284,6.0,sale,No
2021-04-13,11:29:59.576,102900005116530,0.095,18.0,sale,No
2021-04-13,11:30:05.092,102900005115762,0.301,6.0,sale,No
2021-04-13,11:30:39.826,102900011006689,0.402,4.0,sale,No
2021-04-13,11:34:21.030,102900011009970,0.302,4.0,sale,No
2021-04-13,11:34:46.139,102900005116547,0.482,5.0,sale,No
2021-04-13,11:39:44.373,102900005116530,0.184,18.0,sale,No
2021-04-13,11:42:59.705,102900005115762,0.268,6.0,sale,No
2021-04-13,11:50:23.046,102900011000328,0.553,4.0,sale,No
2021-04-13,11:51:17.840,106949711300068,1.0,2.5,sale,No
2021-04-13,11:51:18.958,102900011006689,0.352,4.0,sale,No
2021-04-13,11:51:19.519,102900005116226,0.368,9.0,sale,No
2021-04-13,11:56:37.764,102900005115199,0.237,19.8,sale,No
2021-04-13,11:57:20.201,102900005115960,1.798,1.8,sale,No
2021-04-13,11:59:18.706,102900011009970,0.628,4.0,sale,No
2021-04-13,12:06:26.064,102900005115779,0.244,7.0,sale,No
2021-04-13,12:08:37.217,102900005115779,0.401,7.0,sale,No
2021-04-13,12:12:04.608,102900005118831,1.0,5.9,sale,No
2021-04-13,12:12:04.764,102900005116257,0.226,8.0,sale,No
2021-04-13,12:12:05.126,102900005116714,0.312,9.0,sale,No
2021-04-13,12:15:56.421,102900011016701,0.502,6.0,sale,No
2021-04-13,12:15:56.602,102900005115779,0.33,7.0,sale,No
2021-04-13,12:16:23.386,102900005115823,0.686,6.0,sale,No
2021-04-13,12:16:24.130,102900011009970,0.628,4.0,sale,No
2021-04-13,12:17:08.936,102900005116530,0.172,18.0,sale,No
2021-04-13,12:18:33.139,102900011009970,0.578,4.0,sale,No
2021-04-13,12:22:22.985,102900005118817,0.368,6.0,sale,No
2021-04-13,12:22:38.926,102900051010455,0.452,6.0,sale,No
2021-04-13,12:24:18.440,102900005115762,0.585,6.0,sale,No
2021-04-13,12:28:11.093,102900011006689,0.553,4.0,sale,No
2021-04-13,12:32:12.677,102900005118831,1.0,5.9,sale,No
2021-04-13,12:32:27.420,102900005115199,0.177,19.8,sale,No
2021-04-13,12:32:31.920,102900005116714,0.445,9.0,sale,No
2021-04-13,12:35:32.541,102900011009246,0.234,12.0,sale,No
2021-04-13,12:35:37.944,102900011006689,0.201,4.0,sale,No
2021-04-13,12:36:26.582,102900011016701,0.251,6.0,sale,No
2021-04-13,12:57:43.765,102900011006689,0.754,4.0,sale,No
2021-04-13,13:05:31.364,102900011006689,0.377,4.0,sale,No
2021-04-13,13:12:52.209,102900011016701,0.619,6.0,sale,No
2021-04-13,13:12:52.400,102900051010455,0.619,6.0,sale,No
2021-04-13,13:14:02.470,102900005116714,0.379,9.0,sale,No
2021-04-13,13:14:02.664,102900005115984,0.576,8.0,sale,No
2021-04-13,13:14:02.842,102900051010455,0.485,6.0,sale,No
2021-04-13,13:15:18.280,102900011016701,0.535,6.0,sale,No
2021-04-13,13:15:21.045,102900005115762,0.669,6.0,sale,No
2021-04-13,13:17:17.150,102900011016701,0.334,6.0,sale,No
2021-04-13,13:24:04.664,102900005116530,0.156,18.0,sale,No
2021-04-13,13:28:52.795,102900005115786,0.384,12.0,sale,No
2021-04-13,13:29:30.155,102900005125808,0.029,23.8,sale,No
2021-04-13,13:36:39.826,102900011012994,1.0,3.9,sale,No
2021-04-13,13:37:00.280,102900005115779,0.444,7.0,sale,No
2021-04-13,13:44:42.857,102900005115779,0.444,7.0,sale,No
2021-04-13,13:45:58.545,102900011009970,0.452,4.0,sale,No
2021-04-13,13:56:42.920,102900011016701,0.1,6.0,sale,No
2021-04-13,13:56:44.483,102900011009970,0.402,4.0,sale,No
2021-04-13,14:02:46.434,102900005115762,0.385,6.0,sale,No
2021-04-13,14:06:41.217,106958851400125,1.0,3.9,sale,No
2021-04-13,14:08:32.856,102900011000328,0.578,4.0,sale,No
2021-04-13,14:09:17.561,102900005116714,0.98,9.0,sale,No
2021-04-13,14:13:18.920,102900005116790,0.387,7.0,sale,No
2021-04-13,14:15:14.658,102900011016701,0.619,6.0,sale,No
2021-04-13,14:15:15.276,102900011009970,0.854,4.0,sale,No
2021-04-13,14:19:01.079,102900011009246,0.351,12.0,sale,No
2021-04-13,14:19:02.871,102900011000328,0.302,4.0,sale,No
2021-04-13,14:25:32.951,102900005116899,0.291,10.0,sale,No
2021-04-13,14:34:34.855,102900011016701,0.184,6.0,sale,No
2021-04-13,14:38:55.444,102900011000328,0.603,4.0,sale,No
2021-04-13,14:41:49.788,102900011006689,0.176,4.0,sale,No
2021-04-13,14:42:27.031,102900005118817,0.284,6.0,sale,No
2021-04-13,14:53:41.436,102900011000328,0.276,4.0,sale,No
2021-04-13,14:54:04.938,102900011009970,0.427,4.0,sale,No
2021-04-13,14:54:13.873,102900011016701,0.753,6.0,sale,No
2021-04-13,14:54:18.983,102900005118824,0.192,12.0,sale,No
2021-04-13,14:54:56.416,102900005115823,0.334,6.0,sale,No
2021-04-13,14:57:10.373,102900011009970,0.327,4.0,sale,No
2021-04-13,14:57:21.920,102900005115762,0.334,6.0,sale,No
2021-04-13,14:58:38.746,102900005116530,0.3,18.0,sale,No
2021-04-13,15:03:14.697,102900005116547,0.502,5.0,sale,No
2021-04-13,15:09:31.092,102900005115779,0.373,7.0,sale,No
2021-04-13,15:09:50.108,102900011016701,0.268,6.0,sale,No
2021-04-13,15:10:32.639,102900005116233,0.219,16.0,sale,No
2021-04-13,15:11:03.905,102900011012994,1.0,3.9,sale,No
2021-04-13,15:11:19.217,102900005116530,0.078,18.0,sale,No
2021-04-13,15:13:08.498,102900005116943,0.152,19.8,sale,No
2021-04-13,15:13:09.094,102900011008164,0.585,6.0,sale,No
2021-04-13,15:13:52.123,102900005115779,0.387,7.0,sale,No
2021-04-13,15:13:52.424,102900005116790,0.616,7.0,sale,No
2021-04-13,15:15:58.592,102900051000463,0.345,9.0,sale,No
2021-04-13,15:16:09.829,102900005115960,1.854,1.8,sale,No
2021-04-13,15:16:46.342,102900011000328,0.327,4.0,sale,No
2021-04-13,15:17:24.358,102900005115762,0.334,6.0,sale,No
2021-04-13,15:18:28.639,102900011000328,0.603,4.0,sale,No
2021-04-13,15:18:30.920,102900005116530,0.178,18.0,sale,No
2021-04-13,15:18:36.483,102900011000328,0.452,4.0,sale,No
2021-04-13,15:19:51.784,102900005116530,0.195,18.0,sale,No
2021-04-13,15:21:38.748,102900005116547,0.502,5.0,sale,No
2021-04-13,15:21:42.889,102900005118831,1.0,5.9,sale,No
2021-04-13,15:21:52.689,102900011016701,0.318,6.0,sale,No
2021-04-13,15:22:01.983,102900051004294,0.341,10.0,sale,No
2021-04-13,15:22:17.936,102900011013274,1.0,5.9,sale,No
2021-04-13,15:25:41.905,102900005115786,0.459,12.0,sale,No
2021-04-13,15:29:12.476,102900011016701,0.502,6.0,sale,No
2021-04-13,15:29:14.389,102900011000328,1.206,4.0,sale,No
2021-04-13,15:29:45.987,102900005116837,0.251,10.0,sale,No
2021-04-13,15:29:46.283,102900011006689,0.352,4.0,sale,No
2021-04-13,15:30:20.170,102900051010455,0.401,6.0,sale,No
2021-04-13,15:32:30.730,102900011009970,0.427,4.0,sale,No
2021-04-13,15:35:34.392,102900011016701,0.385,6.0,sale,No
2021-04-13,15:36:42.826,102900011000328,0.402,4.0,sale,No
2021-04-13,15:43:37.733,102900051004294,0.421,10.0,sale,No
2021-04-13,15:47:09.873,102900011016701,0.485,6.0,sale,No
2021-04-13,15:47:32.639,102900005116943,0.167,19.8,sale,No
2021-04-13,15:47:37.514,102900051004294,0.2,10.0,sale,No
2021-04-13,15:47:39.780,102900005115984,0.526,8.0,sale,No
2021-04-13,15:49:18.061,102900005118817,0.552,6.0,sale,No
2021-04-13,15:49:25.264,102900005116837,0.271,10.0,sale,No
2021-04-13,15:49:36.873,102900005116790,0.487,7.0,sale,No
2021-04-13,15:51:14.404,102900005116790,0.788,7.0,sale,No
2021-04-13,15:55:43.342,102900011016701,0.351,6.0,sale,No
2021-04-13,15:55:44.280,102900011000328,0.553,4.0,sale,No
2021-04-13,15:55:46.531,102900005115823,0.234,6.0,sale,No
2021-04-13,15:55:49.247,102900005115779,0.244,7.0,sale,No
2021-04-13,16:01:25.217,102900005118817,0.201,6.0,sale,No
2021-04-13,16:02:21.307,106949711300068,1.0,2.5,sale,No
2021-04-13,16:06:20.408,102900005116530,0.184,18.0,sale,No
2021-04-13,16:07:14.571,102900011012994,1.0,3.9,sale,No
2021-04-13,16:08:29.358,102900051010455,1.037,6.0,sale,No
2021-04-13,16:09:20.295,102900005115199,0.182,19.8,sale,No
2021-04-13,16:09:20.592,102900005115199,0.197,19.8,sale,No
2021-04-13,16:13:02.851,102900005115786,0.434,12.0,sale,No
2021-04-13,16:13:03.967,102900005119968,0.418,6.0,sale,No
2021-04-13,16:14:14.733,102900005115823,0.284,6.0,sale,No
2021-04-13,16:14:33.389,102900005118831,1.0,5.9,sale,No
2021-04-13,16:14:36.030,102900005116257,0.602,8.0,sale,No
2021-04-13,16:16:17.295,102900011016701,0.652,6.0,sale,No
2021-04-13,16:16:31.352,102900005116714,0.323,9.0,sale,No
2021-04-13,16:16:58.701,102900005116257,1.09,8.0,sale,No
2021-04-13,16:17:01.436,102900005115885,0.384,12.0,sale,No
2021-04-13,16:17:06.467,102900005115823,0.769,6.0,sale,No
2021-04-13,16:17:11.811,102900005119975,0.2,16.0,sale,No
2021-04-13,16:26:59.748,102900011009970,0.402,4.0,sale,No
2021-04-13,16:28:40.451,102900011016701,0.334,6.0,sale,No
2021-04-13,16:28:56.108,102900051010455,0.602,6.0,sale,No
2021-04-13,16:29:44.329,102900005125808,0.034,23.8,sale,No
2021-04-13,16:30:38.834,102900011016701,0.201,6.0,sale,No
2021-04-13,16:30:57.358,102900051000463,0.512,9.0,sale,No
2021-04-13,16:32:05.014,102900005115762,0.334,6.0,sale,No
2021-04-13,16:32:42.601,102900011002414,0.419,16.0,sale,No
2021-04-13,16:32:45.373,102900005115823,0.803,6.0,sale,No
2021-04-13,16:32:59.170,102900005116714,0.423,9.0,sale,No
2021-04-13,16:33:23.592,102900011006689,0.427,4.0,sale,No
2021-04-13,16:34:52.451,102900005115823,0.452,6.0,sale,No
2021-04-13,16:35:29.264,102900011006689,0.402,4.0,sale,No
2021-04-13,16:35:33.967,102900011016701,0.301,6.0,sale,No
2021-04-13,16:35:45.186,102900005115199,0.232,19.8,sale,No
2021-04-13,16:42:35.742,102900005116530,0.072,18.0,sale,No
2021-04-13,16:43:08.405,102900005119975,0.207,16.0,sale,No
2021-04-13,16:43:26.233,102900005125808,0.055,23.8,sale,No
2021-04-13,16:43:29.648,102900005119975,0.438,16.0,sale,No
2021-04-13,16:43:29.842,102900011016701,0.468,6.0,sale,No
2021-04-13,16:43:32.043,102900005116714,0.557,9.0,sale,No
2021-04-13,16:45:18.510,102900011000328,0.402,4.0,sale,No
2021-04-13,16:45:20.311,102900011016701,0.468,6.0,sale,No
2021-04-13,16:47:31.639,102900005115762,0.351,6.0,sale,No
2021-04-13,16:47:33.123,102900011016701,0.351,6.0,sale,No
2021-04-13,16:49:50.260,102900005115823,0.284,6.0,sale,No
2021-04-13,16:49:51.646,102900005116257,0.288,8.0,sale,No
2021-04-13,16:50:48.624,102900005116226,0.479,9.0,sale,No
2021-04-13,16:53:46.858,102900005116530,0.122,18.0,sale,No
2021-04-13,16:55:18.747,102900005115779,0.416,7.0,sale,No
2021-04-13,16:56:46.780,102900011012994,1.0,3.9,sale,No
2021-04-13,16:58:58.217,102900005116547,0.301,5.0,sale,No
2021-04-13,16:59:32.682,102900005118817,0.619,6.0,sale,No
2021-04-13,16:59:33.616,102900005115885,0.726,12.0,sale,No
2021-04-13,17:00:19.995,102900005116233,0.088,16.0,sale,No
2021-04-13,17:00:33.132,102900005115823,0.435,6.0,sale,No
2021-04-13,17:00:48.684,102900005119975,0.419,16.0,sale,No
2021-04-13,17:01:23.030,102900005118817,0.284,6.0,sale,No
2021-04-13,17:04:24.361,102900011016701,0.418,6.0,sale,No
2021-04-13,17:07:39.973,102900011012994,1.0,3.9,sale,No
2021-04-13,17:08:36.372,102900011006689,0.402,4.0,sale,No
2021-04-13,17:11:57.090,102900051004294,0.371,10.0,sale,No
2021-04-13,17:13:27.790,102900005115779,0.344,7.0,sale,No
2021-04-13,17:13:28.086,102900005116509,0.464,8.0,sale,No
2021-04-13,17:14:07.584,102900011016701,0.251,6.0,sale,No
2021-04-13,17:14:21.258,102900005115984,0.426,8.0,sale,No
2021-04-13,17:14:33.351,106949711300068,1.0,2.5,sale,No
2021-04-13,17:15:18.186,102900005116837,0.371,10.0,sale,No
2021-04-13,17:15:35.795,102900005116899,0.18,10.0,sale,No
2021-04-13,17:15:37.967,102900011016701,0.435,6.0,sale,No
2021-04-13,17:16:30.416,102900005116837,0.261,10.0,sale,No
2021-04-13,17:17:28.639,102900011006689,0.352,4.0,sale,No
2021-04-13,17:18:17.660,102900051010455,0.702,6.0,sale,No
2021-04-13,17:23:45.002,102900005119975,0.413,16.0,sale,No
2021-04-13,17:23:46.609,102900005116530,0.261,18.0,sale,No
2021-04-13,17:23:48.529,102900005116714,0.579,9.0,sale,No
2021-04-13,17:23:49.168,102900005115762,0.351,6.0,sale,No
2021-04-13,17:24:33.592,102900005116530,0.328,18.0,sale,No
2021-04-13,17:25:01.461,102900005116714,0.969,9.0,sale,No
2021-04-13,17:25:16.311,102900005115786,0.651,12.0,sale,No
2021-04-13,17:25:18.188,102900005115823,0.318,6.0,sale,No
2021-04-13,17:25:20.060,102900005115779,0.158,7.0,sale,No
2021-04-13,17:25:20.366,102900005116530,0.061,18.0,sale,No
2021-04-13,17:25:20.373,102900005116943,0.091,19.8,sale,No
2021-04-13,17:25:39.604,102900005116714,0.345,9.0,sale,No
2021-04-13,17:28:33.349,102900005125808,0.071,23.8,sale,No
2021-04-13,17:30:10.650,102900005125808,0.16,23.8,sale,No
2021-04-13,17:30:11.039,102900005116547,0.482,5.0,sale,No
2021-04-13,17:30:11.237,102900005115984,0.338,8.0,sale,No
2021-04-13,17:31:32.468,102900011022030,1.0,13.9,sale,No
2021-04-13,17:32:31.973,102900005115762,0.351,6.0,sale,No
2021-04-13,17:32:37.123,102900005116790,0.573,7.0,sale,No
2021-04-13,17:33:17.584,102900005116899,0.491,10.0,sale,No
2021-04-13,17:33:17.892,102900005116530,0.128,18.0,sale,No
2021-04-13,17:33:49.248,102900005115823,0.602,6.0,sale,No
2021-04-13,17:38:00.828,102900005115779,0.63,7.0,sale,No
2021-04-13,17:38:43.795,102900005115823,0.452,6.0,sale,No
2021-04-13,17:39:32.826,102900005116790,0.716,7.0,sale,No
2021-04-13,17:39:44.545,102900011016701,0.435,6.0,sale,No
2021-04-13,17:40:48.593,102900011006689,0.653,4.0,sale,No
2021-04-13,17:41:08.311,102900011016701,0.217,6.0,sale,No
2021-04-13,17:41:28.701,102900005116943,0.172,19.8,sale,No
2021-04-13,17:45:22.795,102900005115762,0.351,6.0,sale,No
2021-04-13,17:45:44.883,102900011006689,0.226,4.0,sale,No
2021-04-13,17:46:41.283,102900011006689,0.327,4.0,sale,No
2021-04-13,17:46:44.983,102900011009444,0.301,10.0,sale,No
2021-04-13,17:46:56.264,102900051010455,0.619,6.0,sale,No
2021-04-13,17:48:00.373,102900005115199,0.212,19.8,sale,No
2021-04-13,17:50:05.780,102900005115984,0.514,8.0,sale,No
2021-04-13,17:50:26.576,102900005116714,0.368,9.0,sale,No
2021-04-13,17:52:55.201,102900005116257,0.739,8.0,sale,No
2021-04-13,17:53:12.873,102900011016701,0.468,6.0,sale,No
2021-04-13,17:53:16.375,102900005115823,0.368,6.0,sale,No
2021-04-13,17:55:28.719,102900005115762,0.351,6.0,sale,No
2021-04-13,17:55:28.908,102900011006689,0.402,4.0,sale,No
2021-04-13,17:59:53.811,102900011016701,0.736,6.0,sale,No
2021-04-13,18:00:26.610,102900005115960,1.573,1.8,sale,No
2021-04-13,18:03:07.701,102900011016701,0.268,6.0,sale,No
2021-04-13,18:05:22.754,102900005115823,0.619,6.0,sale,No
2021-04-13,18:05:24.432,102900005116547,0.502,5.0,sale,No
2021-04-13,18:06:47.456,102900005115762,0.284,6.0,sale,No
2021-04-13,18:07:24.399,102900005116714,0.69,9.0,sale,No
2021-04-13,18:07:30.687,102900005115823,0.385,6.0,sale,No
2021-04-13,18:08:21.014,102900011016701,0.284,6.0,sale,No
2021-04-13,18:08:23.467,102900005116226,0.2,9.0,sale,No
2021-04-13,18:09:03.405,102900005115960,1.798,1.8,sale,No
2021-04-13,18:09:17.305,102900005116714,0.223,9.0,sale,No
2021-04-13,18:09:17.483,102900005118831,1.0,5.9,sale,No
2021-04-13,18:09:18.873,106958851400125,1.0,3.9,sale,No
2021-04-13,18:09:46.139,102900005115762,0.334,6.0,sale,No
2021-04-13,18:14:01.136,102900005116257,0.188,8.0,sale,No
2021-04-13,18:16:10.952,102900011000328,0.201,4.0,sale,No
2021-04-13,18:16:45.576,102900011006689,0.402,4.0,sale,No
2021-04-13,18:16:54.076,102900011016701,0.234,6.0,sale,No
2021-04-13,18:17:48.449,102900051004294,0.281,10.0,sale,No
2021-04-13,18:17:48.577,102900011016701,0.585,6.0,sale,No
2021-04-13,18:18:12.248,102900011006689,0.201,4.0,sale,No
2021-04-13,18:18:33.401,102900011016701,0.435,6.0,sale,No
2021-04-13,18:18:42.373,102900011016701,0.485,6.0,sale,No
2021-04-13,18:18:47.764,102900011006689,0.402,4.0,sale,No
2021-04-13,18:20:26.201,102900011016701,0.569,6.0,sale,No
2021-04-13,18:21:38.717,102900005115762,0.334,6.0,sale,No
2021-04-13,18:23:10.472,102900011016701,0.468,6.0,sale,No
2021-04-13,18:25:17.514,102900005116257,0.313,8.0,sale,No
2021-04-13,18:25:48.420,102900005115762,0.569,6.0,sale,No
2021-04-13,18:26:05.185,102900011016701,0.251,6.0,sale,No
2021-04-13,18:26:05.716,102900005115762,0.301,6.0,sale,No
2021-04-13,18:27:33.951,102900011008164,0.184,6.0,sale,No
2021-04-13,18:30:46.662,102900011012994,1.0,3.9,sale,No
2021-04-13,18:31:03.592,102900011006689,0.201,4.0,sale,No
2021-04-13,18:31:33.296,102900005116714,0.29,9.0,sale,No
2021-04-13,18:33:06.889,102900005125808,0.118,23.8,sale,No
2021-04-13,18:33:32.592,102900005116790,0.587,7.0,sale,No
2021-04-13,18:34:02.626,102900005115984,0.489,8.0,sale,No
2021-04-13,18:34:02.809,102900005115779,0.373,7.0,sale,No
2021-04-13,18:34:08.170,102900011016701,0.351,6.0,sale,No
2021-04-13,18:35:52.340,102900011016701,0.385,6.0,sale,No
2021-04-13,18:36:03.677,102900011016701,0.452,6.0,sale,No
2021-04-13,18:36:14.842,102900005115762,0.368,6.0,sale,No
2021-04-13,18:37:09.917,102900005116899,0.651,10.0,sale,No
2021-04-13,18:37:24.623,102900005116226,0.423,9.0,sale,No
2021-04-13,18:37:36.990,102900005119975,0.376,16.0,sale,No
2021-04-13,18:37:55.951,106958851400125,1.0,3.9,sale,No
2021-04-13,18:38:52.209,102900005116530,0.106,18.0,sale,No
2021-04-13,18:39:49.030,102900005116714,0.345,9.0,sale,No
2021-04-13,18:41:13.191,102900005118817,0.502,6.0,sale,No
2021-04-13,18:41:30.212,102900005116714,0.312,9.0,sale,No
2021-04-13,18:41:48.964,102900005115786,0.301,12.0,sale,No
2021-04-13,18:41:49.152,102900011006689,0.452,4.0,sale,No
2021-04-13,18:41:49.541,102900005115984,0.238,8.0,sale,No
2021-04-13,18:41:49.930,102900005115823,0.468,6.0,sale,No
2021-04-13,18:42:25.412,102900005115823,0.535,6.0,sale,No
2021-04-13,18:44:59.777,102900011016701,0.585,6.0,sale,No
2021-04-13,18:44:59.956,102900005116714,0.49,9.0,sale,No
2021-04-13,18:45:45.825,102900005115199,0.242,19.8,sale,No
2021-04-13,18:45:46.843,102900005115823,0.485,6.0,sale,No
2021-04-13,18:46:28.405,102900005118817,0.418,6.0,sale,No
2021-04-13,18:47:15.748,102900005125808,0.08,23.8,sale,No
2021-04-13,18:47:24.701,106958851400125,1.0,3.9,sale,No
2021-04-13,18:48:47.137,102900011016701,0.669,6.0,sale,No
2021-04-13,18:49:13.491,102900005115786,0.376,12.0,sale,No
2021-04-13,18:50:14.858,102900005116257,0.84,8.0,sale,No
2021-04-13,18:50:27.889,102900005116714,0.434,9.0,sale,No
2021-04-13,18:50:52.858,106958851400125,1.0,3.9,sale,No
2021-04-13,18:52:39.764,102900011016701,0.435,6.0,sale,No
2021-04-13,18:54:59.748,102900011006689,0.578,4.0,sale,No
2021-04-13,18:55:15.045,102900011016701,0.485,6.0,sale,No
2021-04-13,18:55:37.748,102900011009444,0.371,10.0,sale,No
2021-04-13,18:55:42.045,102900011016701,0.418,6.0,sale,No
2021-04-13,18:56:02.764,102900011006689,0.276,4.0,sale,No
2021-04-13,18:57:44.483,102900005115786,0.334,12.0,sale,No
2021-04-13,18:57:49.530,102900011006689,0.377,4.0,sale,No
2021-04-13,18:57:51.467,102900005115984,0.614,8.0,sale,No
2021-04-13,18:58:48.795,102900005115779,0.817,7.0,sale,No
2021-04-13,18:58:52.201,102900005116530,0.211,18.0,sale,No
2021-04-13,18:58:56.569,102900011006689,0.251,4.0,sale,No
2021-04-13,18:58:56.955,102900011006689,0.176,4.0,sale,No
2021-04-13,19:00:55.870,102900005125815,0.213,8.0,sale,No
2021-04-13,19:01:29.373,102900005115762,0.301,6.0,sale,No
2021-04-13,19:02:20.344,102900011016701,0.435,6.0,sale,No
